url,author,title,album,genre,year,comments,track_no,composer,content_group,band,conductor,interpreted_by,location,encoded_by,album_artist,album_type,audio_source_url,commercial_url,copyright_url,encoding_date,internet_radio_url,play_count,publisher,publisher_url,original_release_date,recording_date,release_date,tagging_date,terms_of_use,id3_version,processing_error
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Coletti-John_Everyone-I-Want-to-be_23_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Coletti-John_Human-Flower_21_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Coletti-John_It's-a-Substitute-for-Thinking_22_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Coletti-John_Lost-Weekend_27_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Coletti-John_Old-Black-Books_25_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Coletti-John_Siphon_26_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_A-Brother-on-the-Baltic_09_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_Almost-Named-Horrace_08_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_Chanting-Monotonously_12_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_Distance-Learning_10_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_How-Are-You-I-Am-Fine_11_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_Introduction_06_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_Ira-Will-Not-be-Attending-the-Meeting_13_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Davis-Jordan_Relaxing-Poems_07_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Mesmer-Sharon_Gait-Signatures_17_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Mesmer-Sharon_I-Wanted-to-Compose-a-Canticle-of-Exaltation-and-Praise_18_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Mesmer-Sharon_Introduction_15_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-53/Mesmer-Sharon_My-Juice_16_Live_2-3-0500.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: 'NoneType' object has no attribute 'album'
http://media.sas.upenn.edu/LiveKWH/2005/Live-KWH-54/Conrad-CA_12_to-the-president_wxpn-live_10-06-05.mp3,,WXPN Live October 2005,,Other,,,"(None, None)",,,,,,,,,,,,,,,,,,,,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Arcuragi-Adam_23_intro_LiveKWH-63_02-26-07.mp3,Adam Arcuragi,Introduction to Adam Arcuragi,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Adam Arcuragi. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(23, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Arcuragi-Adam_24_Broken-throat_LiveKWH-63_02-26-07.mp3,Adam Arcuragi,Broken Throat,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Adam Arcuragi. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(24, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Arcuragi-Adam_25_1981_LiveKWH-63_02-26-07.mp3,Unknown Artist,Track 1,Unknown Album (3/16/2007 7:23:55 PM),,,,"(1, None)",,,,,,,,,,,,,,,,,,,,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Bloch-Julia_02_Intro_LiveKWH-63_02-26-07.mp3,Julia Bloch,Introduction by Julia Bloch,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Julia Bloch. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(2, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Bloch-Julia_03_from-Letters-to-Kelly_LiveKWH-63_02-26-07.mp3,Julia Bloch,"from ""Letters to Kelly""","Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Julia Bloch. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(3, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Bloch-Julia_04_Persephone_LiveKWH-63_02-26-07.mp3,Julia Bloch,Persephone,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Julia Bloch. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(4, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Bloch-Julia_05_Anticlea_LiveKWH-63_02-26-07.mp3,Julia Bloch,Anticlea,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Julia Bloch. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(5, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Bloch-Julia_06_Sky-Time_LiveKWH-63_02-26-07.mp3,Julia Bloch,Sky Time,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Julia Bloch. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(6, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Bloch-Julia_07_Ruinic_LiveKWH-63_02-26-07.mp3,Julia Bloch,Ruinic,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Julia Bloch. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(7, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Bloch-Julia_08_Manhattanic_LiveKWH-63_02-26-07.mp3,Julia Bloch,Manhattanic,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Julia Bloch. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(8, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Enelow-Shonni_32_Monologues_LiveKWH-63_02-26-07.mp3,Shonni Enelow,"from ""Monologues of Jenna Jamieson""","Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Shonni Enelow. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(32, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Enelow-Shonni_33_He-was-national-Jimmy_LiveKWH-63_02-26-07.mp3,Shonni Enelow,He Was National Jimmy,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Shonni Enelow. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(33, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Enelow-Shonni_34_unnamed_LiveKWH-63_02-26-07.mp3,Shonni Enelow,unnamed,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Shonni Enelow. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(34, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Enelow-Shonni_35_1947-Washington-High-School_LiveKWH-63_02-26-07.mp3,Shonni Enelow,"1947, Washington High School","Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Shonni Enelow. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(35, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Gautsche-Erin_01_Intro_LiveKWH-63_02-26-07.mp3,Erin Gautsche,Introduction to Live at KWH,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Erin Gautsche. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(1, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_09_Intro_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,Introduction to Dorothea Lasky,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(9, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_10_On-old-ideas_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,on Old Ideas,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(10, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_11_Outside-Chattanooga-tennessee_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,"Outside Chattanooga, Tennessee","Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(11, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_12_Portrait-of-me-and-Vladimir-Mayakovsky_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,Portrait of Me and Vladimir Mayakovsky,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(12, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_13_Fire-that-burns-the-bird_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,The Fire That Burns The Bird,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(13, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_14_Memories_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,Memories,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(13, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_14_the-Process-of-explication_LiveKWH-63_02-26-07.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* Error: HTTP Error 404: Not Found
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_15_the-Process-of-explication_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,The Process of Explication,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(14, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Lasky-Dorothea_16_the-Animal_LiveKWH-63_02-26-07.mp3,Dorothea Lasky,The Animal,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Dorothea Lasky. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(15, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Live-KWH-63_UPenn_2-26-07.mp3,,"Live at the Writers House, Episode 63","Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(None, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Whitbeck-Caroline_26_intro_LiveKWH-63_02-26-07.mp3,Caroline Whitbeck,Introduction to Caroline Whitbeck,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Caroline Whitbeck. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(25, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Whitbeck-Caroline_27_Choke-cherry_LiveKWH-63_02-26-07.mp3,Caroline Whitbeck,Choke Cherry,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Caroline Whitbeck. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(26, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Whitbeck-Caroline_28_theyre-all-out-of-storm-names_LiveKWH-63_02-26-07.mp3,Caroline Whitbeck,They're All Out of Storm Names,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Caroline Whitbeck. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(27, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Whitbeck-Caroline_29_see-daddy-make-a-deal_LiveKWH-63_02-26-07.mp3,Caroline Whitbeck,See Daddy Make a Deal,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Caroline Whitbeck. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(28, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Whitbeck-Caroline_30_death-watch_LiveKWH-63_02-26-07.mp3,Caroline Whitbeck,Death Watch,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Caroline Whitbeck. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(29, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Whitbeck-Caroline_31_exerpt-from-Inheritance_LiveKWH-63_02-26-07.mp3,Caroline Whitbeck,"exerpt from ""Inheritance""","Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Caroline Whitbeck. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(30, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Zuzga-Jason_17_intro_LiveKWH-63_02-26-07.mp3,Jason Zuzga,Introduction to Jason Zuzga,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Jason Zuzga. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(16, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Zuzga-Jason_18_making-butter_LiveKWH-63_02-26-07.mp3,Jason Zuzga,Making Butter,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Jason Zuzga. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(17, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Zuzga-Jason_19_city-life_LiveKWH-63_02-26-07.mp3,Jason Zuzga,City Life,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Jason Zuzga. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(18, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Zuzga-Jason_20_Sea-Horse_LiveKWH-63_02-26-07.mp3,Jason Zuzga,Sea Horse,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Jason Zuzga. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(19, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Zuzga-Jason_21_Diet_LiveKWH-63_02-26-07.mp3,Jason Zuzga,Diet,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Jason Zuzga. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(20, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_63/Zuzga-Jason_22_Documentary_LiveKWH-63_02-26-07.mp3,Jason Zuzga,Documentary,"Live at the Writers House, UPenn/February 26, 2007",PennSound,2007,(c) 2007 Jason Zuzga. Distributed by PennSound (http://www.writing.upenn.edu/pennsound/).,"(22, None)",,,,,,,,,,,,,,,,,,,2007,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_65/Bloch-Julia_06_Intro_Live-KWH_UPenn_9-24-07.mp3,Julia Bloch,Introduction,"Live at the Writers House, UPenn; September 24, 2007",,2007,0,"(6, 21)",,,,,,,iTunes v7.1.1.5,,,,,,,,,,,,2007,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_65/Bloch-Julia_07_Persephone_Live-KWH_9-24-07.mp3,Julia Bloch,Persephone,"Live at the Writers House, UPenn; September 24, 2007",,2007,0,"(7, 21)",,,,,,,iTunes v7.1.1.5,,,,,,,,,,,,2007,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_65/Bloch-Julia_08_Anticlea_Live-KWH_UPenn_9-24-07.mp3,Julia Bloch,Anticlea,"Live at the Writers House, UPenn; September 24, 2007",,2007,0,"(8, 21)",,,,,,,iTunes v7.1.1.5,,,,,,,,,,,,2007,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_65/Bloch-Julia_09_I-Dream-of-the-Death_Live-KWH_UPenn_9-24-07.mp3,Julia Bloch,I Dream of the Death of Buffy the Vampire Slayer,"Live at the Writers House, UPenn; September 24, 2007",,2007,0,"(9, 21)",,,,,,,iTunes v7.1.1.5,,,,,,,,,,,,2007,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_65/Conrad-CA_12_Intro_Live-KWH_UPenn_9-24-07.mp3,CA Conrad,Introduction,"Live at the Writers House, UPenn; September 24, 2007",,2007,0,"(12, 21)",,,,,,,iTunes v7.1.1.5,,,,,,,,,,,,2007,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2007/Live_KWH_65/Conrad-CA_13_Frank-Poems_Live-KWH_UPenn_9-24-07.mp3,CA Conrad,Frank Poems,"Live at the Writers House, UPenn; September 24, 2007",,2007,0,"(13, 21)",,,,,,,iTunes v7.1.1.5,,,,,,,,,,,,2007,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2008/Live_KWH_71/Devaney-Thomas_02_intro_Live-71_KWH-UPenn_9-22-2008.mp3,Thomas Devaney and Erin Gautsche,"Introduction, Thomas Devaney","Live at the Writers House; September 22, 2008",,2008,0,"(2, 14)",,,,,,,,,,,,,,,,,,,2008,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2008/Live_KWH_71/Devaney-Thomas_03_reading_Live-71_KWH-UPenn_9-22-2008.mp3,Thomas Devaney,"Reading, Thomas Devaney","Live at the Writers House; September 22, 2008",,2008,0,"(3, 14)",,,,,,,,,,,,,,,,,,,2008,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2008/Live_KWH_71/Klein-Ish_10_intro_Live-71_KWH-UPenn_9-22-2008.mp3,Ish Klein and Erin Gautsche,"Introducton, Ish Klein","Live at the Writers House; September 22, 2008",,2008,0,"(10, 14)",,,,,,,,,,,,,,,,,,,2008,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2008/Live_KWH_71/Klein-Ish_11_reading_Live-71_KWH-UPenn_9-22-2008.mp3,Ish Klein,"Reading, Ish Klein","Live at the Writers House; September 22, 2008",,2008,0,"(11, 14)",,,,,,,,,,,,,,,,,,,2008,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2009/Live_KWH_77/10_Introduction_Deborah-Burnham_September-Live_KWH-UPenn_09-21-09.mp3,Deborah Burnham,Introduction for Deborah Burnham,Live at the Kelly Writers House,,2009,,"(10, None)",,,,,,,,,,,,,,,,,,,2009,,,,"(2, 3, 0)",
http://media.sas.upenn.edu/LiveKWH/2011/Live_KWH_89/Morkun-Deborah_Intro_Live-89_KWH-UPenn_09-26-2011.mp3,,Morkun-Deborah_Intro_Live-89_KWH-UPenn_09-26-2011,,,,0,"(None, None)",,,,,,,iTunes 10.5.2,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2011/Live_KWH_89/Morkun-Deborah_Poem_Live-89_KWH-UPenn_09-26-2011.mp3,,Morkun-Deborah_Poem_Live-89_KWH-UPenn_09-26-2011,,,,0,"(None, None)",,,,,,,iTunes 10.5.2,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Closing_LIVE_KWH-UPenn_3-26-2012.mp3,,Closing_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Corigan-Cecilia_Performance_Live_KWH-UPenn_3-26-12.mp3,,Corigan-Cecilia_Performance_Live_KWH-UPenn_3-26-12,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Corrigan-Cecilia_Intro_LIVE_KWH-UPenn_3-26-2012.mp3,,Corrigan-Cecilia_Intro_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Duncan-Corey_Intro_LIVE_KWH-UPenn_3-26-2012.mp3,,Duncan-Corey_Intro_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Duncan-Corey_Performance_LIVE_KWH-UPenn_3-26-2012.mp3,,Duncan-Corey_Performance_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Duncan-Corey_Performance2_LIVE_KWH-UPenn_3-26-2012.mp3,,Duncan-Corey_Performance2_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Faylor-Gordon_Intro_LIVE_KWH-UPenn_3-26-2012.mp3,,Faylor-Gordon_Intro_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Faylor-Gordon_Performance_Live_KWH-UPenn_3-26-12.mp3,,Faylor-Gordon_Performance_Live_KWH-UPenn_3-26-12,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Hopely-Eddie_Intro_LIVE_KWH-UPenn_3-26-2012.mp3,,Hopely-Eddie_Intro_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
http://media.sas.upenn.edu/LiveKWH/2012/Live_KWH_94/Hopely-Eddie_Performance_LIVE_KWH-UPenn_3-26-2012.mp3,,Hopely-Eddie_Performance_LIVE_KWH-UPenn_3-26-2012,,,,0,"(None, None)",,,,,,,iTunes 10.3.1,,,,,,,,,,,,,,,,"(2, 2, 0)",
